Date,Product Name,Category,Sales Units,Sales Revenue,Stock Level,Price,Promotion,Economic Indicator,Weather,Competitor Price,Website Traffic,Holiday Season,Lead Time Days,Event Impact,Returns,Demand Forecast,Seasonality
1/23/2026,Cozy Winter Jacket,Clothing,134,"$4,020",267,$30,Yes,72,Rainy,$28.31,908,No,7,None,1,162,Winter
1/24/2026,Cozy Winter Jacket,Clothing,107,"$3,210",79,$30,Yes,70,Sunny,$28.37,1012,No,6,None,0,152,Winter
1/25/2026,Cozy Winter Jacket,Clothing,113,"$3,390",7,$30,Yes,75,Sunny,$29.93,1098,No,6,Holiday Sale,2,126,Winter
1/26/2026,Cozy Winter Jacket,Clothing,129,"$3,870",164,$30,Yes,70,Snowy,$31.22,1020,Yes,6,None,0,160,Winter
1/27/2026,Cozy Winter Jacket,Clothing,115,"$3,450",97,$30,No,73,Rainy,$28.07,936,Yes,5,Black Friday,0,143,Winter
1/28/2026,Cozy Winter Jacket,Clothing,101,"$3,030",109,$30,Yes,76,Cloudy,$29.85,1017,No,5,Holiday Sale,1,142,Winter
1/29/2026,Cozy Winter Jacket,Clothing,145,"$4,350",228,$30,No,78,Sunny,$30.44,880,No,4,Black Friday,3,167,Winter
1/30/2026,Cozy Winter Jacket,Clothing,131,"$3,930",24,$30,Yes,71,Rainy,$34.30,1272,No,4,Holiday Sale,2,144,Winter
1/31/2026,Cozy Winter Jacket,Clothing,144,"$4,320",137,$30,No,80,Snowy,$33.66,939,Yes,1,Black Friday,5,159,Winter
2/1/2026,Cozy Winter Jacket,Clothing,126,"$3,780",90,$30,Yes,80,Snowy,$26.20,837,No,5,Holiday Sale,3,170,Winter
2/2/2026,Cozy Winter Jacket,Clothing,113,"$3,390",159,$30,Yes,70,Snowy,$28.95,865,Yes,6,Black Friday,4,127,Winter
2/3/2026,Cozy Winter Jacket,Clothing,124,"$3,720",140,$30,No,75,Snowy,$31.47,1033,No,1,Holiday Sale,0,132,Winter
2/4/2026,Cozy Winter Jacket,Clothing,144,"$4,320",73,$30,No,78,Snowy,$30.15,1225,No,7,New Year Event,0,133,Winter
2/5/2026,Cozy Winter Jacket,Clothing,148,"$4,440",31,$30,Yes,72,Snowy,$26.03,891,Yes,6,Black Friday,0,129,Winter
2/6/2026,Cozy Winter Jacket,Clothing,137,"$4,110",200,$30,Yes,77,Cloudy,$26.72,1297,No,6,New Year Event,1,133,Winter
2/7/2026,Cozy Winter Jacket,Clothing,116,"$3,480",289,$30,No,78,Sunny,$31.26,974,Yes,7,Black Friday,0,151,Winter
2/8/2026,Cozy Winter Jacket,Clothing,112,"$3,360",240,$30,No,75,Rainy,$29.85,840,Yes,6,New Year Event,5,125,Winter
2/9/2026,Cozy Winter Jacket,Clothing,101,"$3,030",214,$30,Yes,76,Cloudy,$29.82,983,No,4,Black Friday,0,171,Winter
2/10/2026,Cozy Winter Jacket,Clothing,108,"$3,240",24,$30,Yes,73,Snowy,$28.15,1149,No,7,Holiday Sale,2,134,Winter
2/11/2026,Cozy Winter Jacket,Clothing,157,"$4,710",235,$30,Yes,80,Snowy,$29.32,1030,Yes,5,Black Friday,3,128,Winter
2/12/2026,Cozy Winter Jacket,Clothing,101,"$3,030",116,$30,Yes,73,Snowy,$28.25,1008,Yes,7,Black Friday,0,170,Winter
2/13/2026,Cozy Winter Jacket,Clothing,117,"$3,510",235,$30,Yes,75,Sunny,$30.53,921,Yes,5,New Year Event,2,144,Winter
2/14/2026,Cozy Winter Jacket,Clothing,160,"$4,800",254,$30,Yes,78,Snowy,$35.00,872,Yes,1,Holiday Sale,3,144,Winter
2/15/2026,Cozy Winter Jacket,Clothing,129,"$3,870",93,$30,Yes,71,Cloudy,$30.26,854,Yes,3,New Year Event,1,159,Winter
2/16/2026,Cozy Winter Jacket,Clothing,148,"$4,440",136,$30,Yes,71,Sunny,$27.17,1016,Yes,5,Holiday Sale,3,162,Winter
2/17/2026,Cozy Winter Jacket,Clothing,137,"$4,110",64,$30,Yes,74,Cloudy,$25.21,1169,Yes,2,None,1,164,Winter
2/18/2026,Cozy Winter Jacket,Clothing,142,"$4,260",279,$30,No,74,Cloudy,$33.86,1204,Yes,2,New Year Event,1,154,Winter
2/19/2026,Cozy Winter Jacket,Clothing,104,"$3,120",194,$30,Yes,80,Snowy,$33.91,953,Yes,6,New Year Event,2,145,Winter
2/20/2026,Cozy Winter Jacket,Clothing,157,"$4,710",282,$30,No,77,Rainy,$30.97,918,Yes,5,New Year Event,1,142,Winter
2/21/2026,Cozy Winter Jacket,Clothing,158,"$4,740",34,$30,No,77,Sunny,$34.70,825,Yes,2,Holiday Sale,4,172,Winter
2/22/2026,Cozy Winter Jacket,Clothing,152,"$4,560",117,$30,Yes,70,Cloudy,$30.29,1063,No,5,Black Friday,4,149,Winter
2/23/2026,Cozy Winter Jacket,Clothing,147,"$4,410",170,$30,Yes,71,Cloudy,$32.93,918,No,5,Holiday Sale,2,127,Winter
2/24/2026,Cozy Winter Jacket,Clothing,123,"$3,690",233,$30,Yes,70,Rainy,$30.37,1199,No,2,None,4,129,Winter
2/25/2026,Cozy Winter Jacket,Clothing,144,"$4,320",149,$30,Yes,70,Rainy,$32.93,971,Yes,4,Holiday Sale,0,126,Winter
2/26/2026,Cozy Winter Jacket,Clothing,120,"$3,600",147,$30,Yes,80,Sunny,$28.35,862,No,5,Black Friday,2,149,Winter
2/27/2026,Cozy Winter Jacket,Clothing,155,"$4,650",45,$30,Yes,73,Snowy,$26.67,1079,Yes,4,Holiday Sale,5,167,Winter
2/28/2026,Cozy Winter Jacket,Clothing,102,"$3,060",183,$30,Yes,75,Snowy,$30.91,1090,No,3,New Year Event,0,165,Winter
3/1/2026,Cozy Winter Jacket,Clothing,101,"$3,030",176,$30,No,73,Rainy,$31.75,1289,No,3,Holiday Sale,4,131,Winter
3/2/2026,Cozy Winter Jacket,Clothing,148,"$4,440",155,$30,No,71,Snowy,$26.16,1272,Yes,1,Black Friday,5,142,Winter
3/3/2026,Cozy Winter Jacket,Clothing,144,"$4,320",169,$30,Yes,79,Snowy,$31.06,1011,No,5,Black Friday,2,134,Winter
3/4/2026,Cozy Winter Jacket,Clothing,117,"$3,510",36,$30,Yes,70,Sunny,$28.29,1032,Yes,1,Holiday Sale,0,127,Winter
3/5/2026,Cozy Winter Jacket,Clothing,151,"$4,530",94,$30,No,70,Sunny,$34.04,1298,No,7,Black Friday,0,159,Winter
3/6/2026,Cozy Winter Jacket,Clothing,160,"$4,800",58,$30,No,75,Sunny,$29.53,1050,No,5,New Year Event,3,137,Winter
3/7/2026,Cozy Winter Jacket,Clothing,123,"$3,690",79,$30,Yes,70,Cloudy,$25.92,1206,No,1,None,5,136,Winter
3/8/2026,Cozy Winter Jacket,Clothing,140,"$4,200",8,$30,Yes,74,Cloudy,$31.26,1285,Yes,1,None,0,143,Winter
3/9/2026,Cozy Winter Jacket,Clothing,124,"$3,720",162,$30,Yes,77,Snowy,$31.78,916,No,3,None,3,160,Winter
3/10/2026,Cozy Winter Jacket,Clothing,124,"$3,720",152,$30,No,75,Cloudy,$31.48,973,Yes,1,New Year Event,2,136,Winter
3/11/2026,Cozy Winter Jacket,Clothing,113,"$3,390",268,$30,Yes,72,Snowy,$32.67,1184,No,6,New Year Event,2,165,Winter
3/12/2026,Cozy Winter Jacket,Clothing,121,"$3,630",138,$30,Yes,78,Sunny,$30.82,1078,No,4,None,2,125,Winter
3/13/2026,Cozy Winter Jacket,Clothing,134,"$4,020",12,$30,Yes,72,Snowy,$28.56,964,Yes,1,New Year Event,3,153,Winter
3/14/2026,Cozy Winter Jacket,Clothing,126,"$3,780",246,$30,No,79,Snowy,$29.24,985,No,5,Black Friday,5,132,Winter
3/15/2026,Cozy Winter Jacket,Clothing,127,"$3,810",245,$30,Yes,71,Sunny,$33.61,1258,Yes,3,New Year Event,3,171,Winter
3/16/2026,Cozy Winter Jacket,Clothing,152,"$4,560",234,$30,No,74,Snowy,$30.64,1180,No,5,Black Friday,4,160,Winter
3/17/2026,Cozy Winter Jacket,Clothing,159,"$4,770",194,$30,Yes,76,Sunny,$30.78,887,Yes,5,Holiday Sale,0,167,Winter
3/18/2026,Cozy Winter Jacket,Clothing,139,"$4,170",299,$30,No,77,Cloudy,$29.10,925,Yes,5,None,2,157,Winter
3/19/2026,Cozy Winter Jacket,Clothing,118,"$3,540",51,$30,Yes,73,Snowy,$26.83,1254,Yes,3,Holiday Sale,5,174,Winter
3/20/2026,Cozy Winter Jacket,Clothing,141,"$4,230",287,$30,No,71,Rainy,$27.10,1121,Yes,7,None,2,158,Winter
3/21/2026,Cozy Winter Jacket,Clothing,100,"$3,000",222,$30,Yes,77,Sunny,$27.92,885,No,4,New Year Event,1,143,Winter
3/22/2026,Cozy Winter Jacket,Clothing,159,"$4,770",171,$30,Yes,72,Sunny,$28.02,916,Yes,7,New Year Event,1,142,Winter
3/23/2026,Cozy Winter Jacket,Clothing,156,"$4,680",186,$30,Yes,77,Sunny,$29.98,982,No,2,None,3,138,Winter
3/24/2026,Cozy Winter Jacket,Clothing,142,"$4,260",7,$30,Yes,70,Sunny,$34.60,866,Yes,4,New Year Event,2,131,Winter
3/25/2026,Cozy Winter Jacket,Clothing,135,"$4,050",206,$30,No,76,Rainy,$34.93,1268,Yes,7,New Year Event,4,126,Winter
3/26/2026,Cozy Winter Jacket,Clothing,127,"$3,810",291,$30,Yes,79,Sunny,$31.09,1235,Yes,1,New Year Event,4,167,Winter
3/27/2026,Cozy Winter Jacket,Clothing,156,"$4,680",118,$30,Yes,72,Cloudy,$30.55,848,No,2,New Year Event,5,157,Winter
3/28/2026,Cozy Winter Jacket,Clothing,130,"$3,900",79,$30,No,80,Cloudy,$27.57,937,No,5,Holiday Sale,3,160,Winter
3/29/2026,Cozy Winter Jacket,Clothing,149,"$4,470",163,$30,No,71,Cloudy,$32.53,1209,No,3,Black Friday,1,153,Winter
3/30/2026,Cozy Winter Jacket,Clothing,158,"$4,740",179,$30,No,80,Sunny,$32.35,869,No,3,Holiday Sale,2,175,Winter
3/31/2026,Cozy Winter Jacket,Clothing,154,"$4,620",123,$30,No,80,Sunny,$26.63,1161,Yes,7,Holiday Sale,5,169,Winter
4/1/2026,Cozy Winter Jacket,Clothing,145,"$4,350",247,$30,Yes,74,Snowy,$31.75,1078,Yes,7,Holiday Sale,3,142,Winter
4/2/2026,Cozy Winter Jacket,Clothing,132,"$3,960",60,$30,No,75,Rainy,$27.84,899,No,1,New Year Event,4,174,Winter
4/3/2026,Cozy Winter Jacket,Clothing,135,"$4,050",76,$30,No,75,Snowy,$28.13,870,No,2,Holiday Sale,0,150,Winter
4/4/2026,Cozy Winter Jacket,Clothing,114,"$3,420",114,$30,Yes,79,Snowy,$30.80,1197,Yes,4,Black Friday,4,126,Winter
4/5/2026,Cozy Winter Jacket,Clothing,157,"$4,710",36,$30,Yes,71,Snowy,$25.19,998,No,6,Black Friday,0,140,Winter
4/6/2026,Cozy Winter Jacket,Clothing,114,"$3,420",56,$30,Yes,70,Rainy,$26.13,1079,Yes,1,Holiday Sale,5,171,Winter
4/7/2026,Cozy Winter Jacket,Clothing,150,"$4,500",155,$30,Yes,77,Snowy,$34.53,938,No,5,New Year Event,2,143,Winter
4/8/2026,Cozy Winter Jacket,Clothing,155,"$4,650",209,$30,No,80,Sunny,$34.03,1175,Yes,3,Black Friday,5,127,Winter
4/9/2026,Cozy Winter Jacket,Clothing,152,"$4,560",40,$30,Yes,77,Cloudy,$26.45,1052,No,6,Black Friday,3,161,Winter
4/10/2026,Cozy Winter Jacket,Clothing,140,"$4,200",222,$30,No,80,Snowy,$27.55,1162,No,1,New Year Event,2,175,Winter
4/11/2026,Cozy Winter Jacket,Clothing,122,"$3,660",62,$30,Yes,80,Snowy,$30.25,1054,Yes,5,New Year Event,3,165,Winter
4/12/2026,Cozy Winter Jacket,Clothing,103,"$3,090",55,$30,No,80,Cloudy,$33.86,1070,No,2,Holiday Sale,0,156,Winter
4/13/2026,Cozy Winter Jacket,Clothing,122,"$3,660",119,$30,Yes,80,Snowy,$33.22,1172,No,4,Black Friday,5,161,Winter
4/14/2026,Cozy Winter Jacket,Clothing,116,"$3,480",300,$30,Yes,70,Sunny,$33.46,952,Yes,6,Holiday Sale,4,127,Winter
4/15/2026,Cozy Winter Jacket,Clothing,140,"$4,200",79,$30,No,79,Rainy,$31.46,1021,No,2,New Year Event,2,139,Winter
4/16/2026,Cozy Winter Jacket,Clothing,126,"$3,780",165,$30,Yes,70,Rainy,$28.67,1121,Yes,5,None,1,127,Winter
4/17/2026,Cozy Winter Jacket,Clothing,156,"$4,680",27,$30,Yes,77,Cloudy,$33.69,894,No,1,New Year Event,0,169,Winter
4/18/2026,Cozy Winter Jacket,Clothing,118,"$3,540",59,$30,Yes,73,Cloudy,$28.00,945,No,6,Holiday Sale,2,156,Winter
4/19/2026,Cozy Winter Jacket,Clothing,107,"$3,210",80,$30,Yes,71,Rainy,$32.93,1250,No,7,Holiday Sale,0,130,Winter
4/20/2026,Cozy Winter Jacket,Clothing,129,"$3,870",128,$30,No,76,Sunny,$26.14,925,Yes,1,None,5,145,Winter
4/21/2026,Cozy Winter Jacket,Clothing,143,"$4,290",253,$30,No,80,Rainy,$31.15,853,No,5,None,1,155,Winter
4/22/2026,Cozy Winter Jacket,Clothing,132,"$3,960",42,$30,Yes,80,Cloudy,$30.68,824,No,1,New Year Event,3,134,Winter
4/23/2026,Cozy Winter Jacket,Clothing,120,"$3,600",242,$30,Yes,79,Rainy,$31.97,913,Yes,4,Holiday Sale,0,140,Winter
4/24/2026,Cozy Winter Jacket,Clothing,101,"$3,030",278,$30,Yes,72,Cloudy,$27.42,852,No,5,New Year Event,4,140,Winter
4/25/2026,Cozy Winter Jacket,Clothing,141,"$4,230",185,$30,No,74,Sunny,$34.24,959,No,1,None,1,164,Winter
4/26/2026,Cozy Winter Jacket,Clothing,118,"$3,540",131,$30,Yes,78,Cloudy,$33.39,837,Yes,7,Black Friday,3,143,Winter
4/27/2026,Cozy Winter Jacket,Clothing,111,"$3,330",283,$30,No,70,Snowy,$27.61,1219,No,1,None,5,149,Winter
4/28/2026,Cozy Winter Jacket,Clothing,142,"$4,260",227,$30,No,78,Sunny,$27.31,975,Yes,2,None,5,163,Winter
4/29/2026,Cozy Winter Jacket,Clothing,105,"$3,150",28,$30,Yes,77,Sunny,$33.53,1169,No,7,New Year Event,5,140,Winter
4/30/2026,Cozy Winter Jacket,Clothing,110,"$3,300",261,$30,Yes,74,Snowy,$27.22,1109,No,2,Black Friday,2,165,Winter
5/1/2026,Cozy Winter Jacket,Clothing,107,"$3,210",183,$30,No,80,Sunny,$33.55,1129,Yes,5,Holiday Sale,1,163,Winter
5/2/2026,Cozy Winter Jacket,Clothing,156,"$4,680",98,$30,Yes,80,Rainy,$31.71,1101,No,5,New Year Event,3,147,Winter
5/3/2026,Cozy Winter Jacket,Clothing,133,"$3,990",132,$30,Yes,77,Rainy,$30.15,1201,Yes,1,None,4,143,Winter
5/4/2026,Cozy Winter Jacket,Clothing,107,"$3,210",43,$30,Yes,72,Snowy,$31.94,1198,Yes,6,Black Friday,3,131,Winter
5/5/2026,Cozy Winter Jacket,Clothing,144,"$4,320",181,$30,No,73,Cloudy,$29.05,1198,No,6,Holiday Sale,5,163,Winter
5/6/2026,Cozy Winter Jacket,Clothing,150,"$4,500",281,$30,Yes,77,Sunny,$33.85,887,Yes,5,Black Friday,1,143,Winter
5/7/2026,Cozy Winter Jacket,Clothing,102,"$3,060",214,$30,No,79,Cloudy,$33.13,909,Yes,3,Black Friday,3,136,Winter
5/8/2026,Cozy Winter Jacket,Clothing,124,"$3,720",215,$30,Yes,75,Rainy,$34.11,857,Yes,6,Holiday Sale,3,149,Winter
5/9/2026,Cozy Winter Jacket,Clothing,122,"$3,660",62,$30,Yes,70,Snowy,$27.14,820,No,2,None,1,158,Winter
5/10/2026,Cozy Winter Jacket,Clothing,109,"$3,270",176,$30,Yes,70,Rainy,$32.61,1288,No,1,New Year Event,4,153,Winter
5/11/2026,Cozy Winter Jacket,Clothing,124,"$3,720",171,$30,No,80,Snowy,$31.65,1075,No,6,Black Friday,3,170,Winter
5/12/2026,Cozy Winter Jacket,Clothing,138,"$4,140",185,$30,No,75,Sunny,$34.24,1163,No,1,New Year Event,4,163,Winter
5/13/2026,Cozy Winter Jacket,Clothing,126,"$3,780",248,$30,No,79,Cloudy,$29.86,1073,No,2,Holiday Sale,2,171,Winter
5/14/2026,Cozy Winter Jacket,Clothing,144,"$4,320",155,$30,Yes,70,Cloudy,$33.56,1153,Yes,6,Holiday Sale,3,152,Winter
5/15/2026,Cozy Winter Jacket,Clothing,124,"$3,720",89,$30,No,77,Cloudy,$34.24,1147,No,4,Holiday Sale,1,158,Winter
5/16/2026,Cozy Winter Jacket,Clothing,133,"$3,990",119,$30,Yes,76,Cloudy,$31.10,800,No,7,Black Friday,1,134,Winter
5/17/2026,Cozy Winter Jacket,Clothing,104,"$3,120",119,$30,No,80,Sunny,$27.82,1039,Yes,1,Holiday Sale,1,128,Winter
5/18/2026,Cozy Winter Jacket,Clothing,131,"$3,930",274,$30,No,77,Cloudy,$31.06,1196,Yes,3,New Year Event,1,158,Winter
5/19/2026,Cozy Winter Jacket,Clothing,136,"$4,080",49,$30,Yes,76,Snowy,$28.62,908,No,2,Black Friday,2,167,Winter
5/20/2026,Cozy Winter Jacket,Clothing,101,"$3,030",9,$30,Yes,70,Sunny,$34.79,814,Yes,7,Black Friday,4,145,Winter
5/21/2026,Cozy Winter Jacket,Clothing,151,"$4,530",241,$30,No,73,Cloudy,$28.62,1158,No,7,None,2,129,Winter
5/22/2026,Cozy Winter Jacket,Clothing,112,"$3,360",41,$30,Yes,76,Rainy,$31.39,916,Yes,2,Holiday Sale,5,145,Winter
5/23/2026,Cozy Winter Jacket,Clothing,106,"$3,180",106,$30,No,79,Cloudy,$25.68,944,No,3,New Year Event,3,143,Winter
5/24/2026,Cozy Winter Jacket,Clothing,144,"$4,320",220,$30,No,75,Rainy,$29.99,1156,No,5,New Year Event,4,164,Winter
5/25/2026,Cozy Winter Jacket,Clothing,153,"$4,590",39,$30,No,77,Rainy,$26.25,1174,No,2,Holiday Sale,3,157,Winter
5/26/2026,Cozy Winter Jacket,Clothing,128,"$3,840",36,$30,Yes,79,Rainy,$34.38,1131,Yes,3,Black Friday,0,136,Winter
5/27/2026,Cozy Winter Jacket,Clothing,130,"$3,900",274,$30,No,77,Rainy,$25.97,1175,No,6,None,3,172,Winter
5/28/2026,Cozy Winter Jacket,Clothing,114,"$3,420",131,$30,Yes,71,Rainy,$26.03,1233,No,7,Black Friday,4,133,Winter
5/29/2026,Cozy Winter Jacket,Clothing,147,"$4,410",10,$30,Yes,70,Sunny,$30.91,860,Yes,6,Holiday Sale,1,130,Winter
5/30/2026,Cozy Winter Jacket,Clothing,115,"$3,450",139,$30,Yes,70,Rainy,$26.30,1197,Yes,4,Black Friday,4,142,Winter
5/31/2026,Cozy Winter Jacket,Clothing,147,"$4,410",112,$30,Yes,77,Cloudy,$34.40,1137,No,1,Black Friday,4,136,Winter
6/1/2026,Cozy Winter Jacket,Clothing,123,"$3,690",111,$30,Yes,76,Sunny,$31.63,1094,No,5,Holiday Sale,4,144,Winter
6/2/2026,Cozy Winter Jacket,Clothing,101,"$3,030",296,$30,Yes,79,Cloudy,$32.38,1289,Yes,7,Black Friday,5,165,Winter
6/3/2026,Cozy Winter Jacket,Clothing,133,"$3,990",220,$30,No,73,Snowy,$25.13,1277,No,2,New Year Event,3,163,Winter
6/4/2026,Cozy Winter Jacket,Clothing,111,"$3,330",200,$30,No,76,Sunny,$31.74,1190,No,6,Holiday Sale,5,161,Winter
6/5/2026,Cozy Winter Jacket,Clothing,156,"$4,680",100,$30,Yes,76,Rainy,$30.84,1249,Yes,7,Holiday Sale,1,150,Winter
6/6/2026,Cozy Winter Jacket,Clothing,127,"$3,810",283,$30,No,71,Cloudy,$26.49,1175,Yes,4,New Year Event,1,162,Winter
6/7/2026,Cozy Winter Jacket,Clothing,119,"$3,570",199,$30,No,70,Cloudy,$33.39,1158,No,7,None,4,146,Winter
6/8/2026,Cozy Winter Jacket,Clothing,103,"$3,090",52,$30,No,71,Snowy,$29.87,1223,Yes,6,Holiday Sale,1,134,Winter
6/9/2026,Cozy Winter Jacket,Clothing,121,"$3,630",178,$30,No,74,Snowy,$30.24,995,No,4,Holiday Sale,2,165,Winter
6/10/2026,Cozy Winter Jacket,Clothing,103,"$3,090",154,$30,No,78,Rainy,$29.63,1289,No,7,Black Friday,3,162,Winter
6/11/2026,Cozy Winter Jacket,Clothing,102,"$3,060",108,$30,No,78,Rainy,$32.61,822,No,6,Black Friday,2,169,Winter
6/12/2026,Cozy Winter Jacket,Clothing,149,"$4,470",170,$30,No,73,Rainy,$28.30,1033,Yes,6,Black Friday,0,135,Winter
6/13/2026,Cozy Winter Jacket,Clothing,122,"$3,660",150,$30,Yes,72,Sunny,$26.07,1178,Yes,3,Black Friday,5,167,Winter
6/14/2026,Cozy Winter Jacket,Clothing,144,"$4,320",0,$30,No,71,Sunny,$32.63,1157,Yes,7,Black Friday,2,140,Winter
6/15/2026,Cozy Winter Jacket,Clothing,133,"$3,990",220,$30,No,73,Sunny,$33.20,1199,No,1,None,3,125,Winter
6/16/2026,Cozy Winter Jacket,Clothing,141,"$4,230",141,$30,No,73,Cloudy,$33.44,969,No,2,None,1,144,Winter
6/17/2026,Cozy Winter Jacket,Clothing,106,"$3,180",72,$30,No,78,Snowy,$32.48,852,No,1,Holiday Sale,4,159,Winter
6/18/2026,Cozy Winter Jacket,Clothing,148,"$4,440",135,$30,No,75,Rainy,$34.19,989,Yes,2,Holiday Sale,0,167,Winter
6/19/2026,Cozy Winter Jacket,Clothing,128,"$3,840",53,$30,No,75,Cloudy,$25.72,1088,Yes,3,None,0,129,Winter
6/20/2026,Cozy Winter Jacket,Clothing,129,"$3,870",31,$30,No,80,Snowy,$31.60,1017,No,5,New Year Event,1,161,Winter
6/21/2026,Cozy Winter Jacket,Clothing,150,"$4,500",124,$30,Yes,73,Sunny,$34.33,1161,No,7,Holiday Sale,2,144,Winter
6/22/2026,Cozy Winter Jacket,Clothing,110,"$3,300",293,$30,No,74,Cloudy,$28.38,804,No,2,New Year Event,5,144,Winter
6/23/2026,Cozy Winter Jacket,Clothing,109,"$3,270",77,$30,Yes,70,Sunny,$32.12,919,Yes,2,Black Friday,3,129,Winter
6/24/2026,Cozy Winter Jacket,Clothing,121,"$3,630",170,$30,No,76,Rainy,$26.02,1140,No,4,Holiday Sale,5,137,Winter
6/25/2026,Cozy Winter Jacket,Clothing,131,"$3,930",283,$30,Yes,72,Rainy,$27.65,828,No,6,New Year Event,3,165,Winter
6/26/2026,Cozy Winter Jacket,Clothing,111,"$3,330",69,$30,Yes,75,Rainy,$28.17,1092,No,5,None,2,161,Winter
6/27/2026,Cozy Winter Jacket,Clothing,124,"$3,720",17,$30,No,74,Rainy,$29.08,1177,Yes,7,Black Friday,0,126,Winter
6/28/2026,Cozy Winter Jacket,Clothing,122,"$3,660",175,$30,Yes,72,Sunny,$30.18,1160,No,7,Holiday Sale,5,129,Winter
6/29/2026,Cozy Winter Jacket,Clothing,133,"$3,990",214,$30,Yes,70,Rainy,$32.71,923,No,1,Holiday Sale,0,156,Winter
6/30/2026,Cozy Winter Jacket,Clothing,143,"$4,290",263,$30,No,74,Sunny,$29.25,1009,Yes,6,New Year Event,2,146,Winter
7/1/2026,Cozy Winter Jacket,Clothing,101,"$3,030",177,$30,No,70,Rainy,$31.32,961,Yes,1,Holiday Sale,4,159,Winter
7/2/2026,Cozy Winter Jacket,Clothing,103,"$3,090",298,$30,No,72,Cloudy,$31.14,1134,Yes,6,None,2,135,Winter
7/3/2026,Cozy Winter Jacket,Clothing,113,"$3,390",291,$30,Yes,71,Snowy,$27.81,919,Yes,7,Holiday Sale,2,136,Winter
7/4/2026,Cozy Winter Jacket,Clothing,158,"$4,740",224,$30,No,76,Cloudy,$27.21,1166,No,7,None,1,127,Winter
7/5/2026,Cozy Winter Jacket,Clothing,112,"$3,360",158,$30,No,78,Cloudy,$25.02,810,No,3,Black Friday,5,148,Winter
7/6/2026,Cozy Winter Jacket,Clothing,101,"$3,030",291,$30,Yes,79,Cloudy,$33.54,856,Yes,3,None,4,158,Winter
7/7/2026,Cozy Winter Jacket,Clothing,107,"$3,210",292,$30,No,77,Rainy,$27.87,1048,No,6,None,5,153,Winter
7/8/2026,Cozy Winter Jacket,Clothing,111,"$3,330",275,$30,No,71,Sunny,$31.47,989,Yes,6,None,0,143,Winter
7/9/2026,Cozy Winter Jacket,Clothing,102,"$3,060",229,$30,Yes,73,Cloudy,$33.47,1161,Yes,4,None,1,155,Winter
7/10/2026,Cozy Winter Jacket,Clothing,125,"$3,750",82,$30,No,74,Snowy,$25.15,940,No,6,New Year Event,5,175,Winter
7/11/2026,Cozy Winter Jacket,Clothing,120,"$3,600",47,$30,No,80,Sunny,$30.61,841,No,3,None,0,154,Winter
7/12/2026,Cozy Winter Jacket,Clothing,115,"$3,450",157,$30,Yes,76,Sunny,$25.98,922,Yes,3,Holiday Sale,2,162,Winter
7/13/2026,Cozy Winter Jacket,Clothing,142,"$4,260",1,$30,Yes,79,Sunny,$31.04,1113,Yes,6,Black Friday,4,169,Winter
7/14/2026,Cozy Winter Jacket,Clothing,139,"$4,170",35,$30,No,80,Cloudy,$31.65,916,Yes,1,Black Friday,5,175,Winter
7/15/2026,Cozy Winter Jacket,Clothing,118,"$3,540",288,$30,No,71,Snowy,$30.31,952,Yes,1,Holiday Sale,1,150,Winter
7/16/2026,Cozy Winter Jacket,Clothing,156,"$4,680",94,$30,No,72,Rainy,$29.61,1010,No,1,Holiday Sale,5,156,Winter
7/17/2026,Cozy Winter Jacket,Clothing,152,"$4,560",219,$30,Yes,75,Sunny,$32.97,1033,Yes,7,Black Friday,3,131,Winter
7/18/2026,Cozy Winter Jacket,Clothing,112,"$3,360",31,$30,Yes,77,Rainy,$32.31,920,Yes,3,None,1,130,Winter
7/19/2026,Cozy Winter Jacket,Clothing,151,"$4,530",161,$30,Yes,78,Cloudy,$34.43,821,No,3,Holiday Sale,4,174,Winter
7/20/2026,Cozy Winter Jacket,Clothing,100,"$3,000",230,$30,No,71,Sunny,$31.29,852,Yes,3,None,5,154,Winter
7/21/2026,Cozy Winter Jacket,Clothing,160,"$4,800",44,$30,No,73,Cloudy,$32.70,1247,No,7,Holiday Sale,1,127,Winter
7/22/2026,Cozy Winter Jacket,Clothing,125,"$3,750",110,$30,Yes,71,Cloudy,$27.71,1285,No,5,Black Friday,1,137,Winter
7/23/2026,Cozy Winter Jacket,Clothing,134,"$4,020",250,$30,No,79,Cloudy,$33.91,1023,Yes,1,Holiday Sale,4,137,Winter
7/24/2026,Cozy Winter Jacket,Clothing,148,"$4,440",287,$30,No,79,Sunny,$31.93,1092,Yes,2,New Year Event,0,165,Winter
7/25/2026,Cozy Winter Jacket,Clothing,112,"$3,360",235,$30,No,71,Cloudy,$32.23,1228,No,6,Holiday Sale,5,173,Winter
7/26/2026,Cozy Winter Jacket,Clothing,114,"$3,420",136,$30,Yes,73,Rainy,$29.93,1221,No,7,Holiday Sale,4,129,Winter
7/27/2026,Cozy Winter Jacket,Clothing,151,"$4,530",67,$30,Yes,70,Cloudy,$26.89,870,Yes,1,Black Friday,1,142,Winter
7/28/2026,Cozy Winter Jacket,Clothing,119,"$3,570",177,$30,No,79,Rainy,$31.64,1267,Yes,5,Holiday Sale,4,161,Winter
7/29/2026,Cozy Winter Jacket,Clothing,107,"$3,210",138,$30,Yes,77,Snowy,$30.50,892,Yes,4,Holiday Sale,0,150,Winter
